LoweringScrollTests	aLoweredScrollViewAgreesWithTheLegacyEngineOnEveryBoundedShape	C		LayoutDifferential
LoweringScrollTests	aLoweredScrollViewFillsItsProposalOnTheScrollingAxisWhereTheLegacyViewportHugs	C		LayoutDifferential authorities
LoweringScrollTests	divergence54SurvivesTheLoweringBecauseOnlyAScrollViewRecordsAnItem	-		LayoutDifferential
LoweringScrollTests	aLoweredHorizontalScrollViewIsBoundedByItsParentWhereTheLegacyOneOverflows	C		LayoutDifferential authorities
LoweringScrollTests	aLoweredScrollViewsContentKeepsItsNaturalExtent	C		LayoutDifferential
LoweringScrollTests	aLoweredScrollViewRecordsItsViewportAsItsItemAndKeepsItsSiteReachable	-		LayoutDifferential
LoweringScrollTests	aLoweredScrollViewKeepsItsTwoAnimationSlots	C		.legacy LayoutAuthority LayoutDifferential
LoweringScrollTests	aLoweredScrollViewRegistersAHandDerivedAmountOfNativeWork	-		LayoutDifferential lowersToProposal requestLeaf(
LoweringScrollTests	aScrollContextSurvivesALoweredViewportAcrossTwoFrames	C		.legacy LayoutAuthority authorities layoutAuthority
LoweringStackAndLayerTests	aLoweredStackPlacesFixedChildrenAtAllNineAlignmentsAsTheLegacyStackDoes	C		LayoutDifferential expectFullAgreement
LoweringStackAndLayerTests	aLoweredStackOffersItsProposalWhereTheLegacyStackOffersFitContent	C		LayoutDifferential
LoweringStackAndLayerTests	aLoweredPaddingLayerAgreesWithTheLegacyWrapper	C		.legacy LayoutDifferential expectFullAgreement
LoweringStackAndLayerTests	aLoweredFixedFrameLayerAgreesWithTheLegacyFrameOverAFixedChild	C		LayoutDifferential expectFullAgreement
LoweringStackAndLayerTests	aLoweredFlexibleFrameLayerTakesSwiftUIsAnswerWhereTheLegacyFrameClamps	C		LayoutDifferential layoutAuthority lowersToProposal requestNode(
LoweringStackAndLayerTests	anIdealFrameLowersUnderTheProposalAuthorityAndStillTrapsUnderTheLegacyOne	-	EXIT	.legacy LayoutDifferential
LoweringStackAndLayerTests	aFrameLayerLowersFromItsAnimatedStyleForWhatStyleCarries	C		.legacy LayoutAuthority layoutAuthority
LoweringStackAndLayerTests	aSizingModifierWrittenAfterAFrameIsReportedOnTheFrameLayer	C		LayoutDifferential expectFullAgreement
LoweringStackAndLayerTests	aHiddenFrameLayerLowersAsIfShown	C		LayoutAuthority LayoutDifferential layoutAuthority
LoweringStackAndLayerTests	aLoweredStackLaysOutItsAnimatedWidthAndPadding	C		.legacy LayoutAuthority
LoweringStackAndLayerTests	aFrameLayerLowersItsMinimaAndFiniteMaximaFromItsAnimatedStyle	C		.legacy LayoutAuthority
LoweringStackAndLayerTests	aFrameOverNoNodeFixedOnOneAxisOrMinOnlyIsZeroOnTheOther	C		LayoutDifferential expectFullAgreement
MeasurePerformanceTests	aWarmFrameTokenizesEachDistinctStringAtMostOnce	C		.legacy RunCallCounter runCallCounter
MeasurePerformanceTests	aColdFrameCreatesAtMostOneLineBreakTokenizer	C		.legacy RunCallCounter runCallCounter
MeasurePerformanceTests	aWarmFrameReachesTheUncachedFontResolverZeroTimes	-		layoutAuthority
MeasurePerformanceTests	aListsWorkIsTheSameFor160RowsAsFor40	C		.legacy AuthorityCoverage LayoutAuthority RunCallCounter authorities runCallCounter
MeasurePerformanceTests	theShapingCacheStaysNearTheSweepThresholdAcrossAWidthSweep	-		minContentCount
MeasurePerformanceTests	aListsWorkIsTheSameFor100kRowsAsFor500	-		.legacy AuthorityCoverage LayoutAuthority RunCallCounter authorities runCallCounter
MeasurePerformanceTests	theResidentEntrySetStaysBoundedWhileScrolling10kRows	C		AuthorityCoverage LayoutAuthority authorities customElement layoutAuthority lowersToProposal requestNode(
MeasurePerformanceTests	aProductionFrameOverDemoLikeRowsCompletesUnderTheProposalAuthority	-	EXIT	layoutAuthority
MeasurePerformanceTests	aDiagnosticsFrameOverDemoLikeRowsRunsUnderTheProposalAuthority	-	EXIT	layoutAuthority
MeasurePerformanceTests	aLegacySpelledStatefulListRowAbortsAProductionProposalFrame	-	EXIT	customElement layoutAuthority
MeasurePerformanceTests	aBoxSpelledRowInTheResidentSetFixtureDoesNotAbort	-	EXIT	layoutAuthority
ModifiedElementTests	addingALayerAtRunTimeResetsTheWrappedElementsState	-		layoutAuthority
ModifierCompositionProofTests	hoveringAnOverlaysPrimaryDoesNotHoverTheOverlay	-		LayoutAuthority layoutAuthority lowersToProposal requestNode(
ModifierCompositionProofTests	stateSurvivesFramesUnderALegacyModifierChain	-		layoutAuthority
ModifierCompositionProofTests	everyModifierWrapperDelegatesEachPhaseExactlyOnce	-		layoutAuthority
ModifierCompositionProofTests	aModifierChainRegistersAndPaintsOuterLayersFirst	-		layoutAuthority
ModifierCompositionProofTests	modifierOrderChangesSizeAndPlacementAsSwiftUIDoes	C		.legacy LayoutAuthority layoutAuthority
NativeBoundaryIntegrationTests	aProposalElementInsideALegacyContainerTrapsAtRegistration	-	EXIT	.legacy layoutAuthority
NativeBoundaryIntegrationTests	aLegacyStyleModifierOnAProposalComponentTrapsAtRegistration	-	EXIT	.legacy layoutAuthority
NativeBoundaryIntegrationTests	aPaddingModifierOnAProposalComponentTraps	-	EXIT	.legacy layoutAuthority
NativeBoundaryIntegrationTests	aProposalMarkedElementThatRegistersALegacyNodeTrapsInsideAProposalContainer	-	EXIT	.legacy layoutAuthority
PresentationLoweringTests	aDeferredAbsoluteBoxLowersAgainstTheWindowOnEveryInsetShape	C		LayoutDifferential
PresentationLoweringTests	anAbsoluteBoxStretchedBelowItsPaddingKeepsItsInsetBoxWhereTheLegacyEngineFloorsIt	C		LayoutDifferential
PresentationLoweringTests	anAbsoluteTextWrapsAtTheWindowMinusItsInsetWhereTheLegacyEngineWrapsAtTheWindow	C		LayoutDifferential
PresentationLoweringTests	aPresentationPlaceholderIsDroppedByEveryLoweredContainer	C		LayoutDifferential
PresentationLoweringTests	aPresentationWhoseContainingBlockIsNotTheWindowIsReportedByName	-		deferred.amended deferred.containingBlock deferred.nested deferred.root
PresentationLoweringTests	aPresentationTrapsAProductionProposalFrameNamingItsField	-	EXIT	deferred.containingBlock layoutAuthority
PresentationLoweringTests	presentationsAreLaidOutBeforeTheRootSoTheRootsWorkRecordIsUnchanged	-		layoutAuthority
PresentationLoweringTests	aFramedAbsoluteBoxIsAPresentationRootUnderBothAuthorities	C		.legacy LayoutAuthority LayoutDifferential
PresentationLoweringTests	aFramesOwnBoundsOnAnAbsoluteAutoAxisAnswerAsSwiftUIsFrameDoes	-		LayoutDifferential
PresentationWindowTests	theDemoModalDismissesOnAScrimClickAndSwallowsTheWheelUnderBothAuthorities	C		AuthorityCoverage LayoutAuthority LayoutDifferential authorities layoutAuthority
PresentationWindowTests	aPresentationInsideAFadedSubtreeIsStillFadedUnderBothAuthorities	C		AuthorityCoverage LayoutAuthority authorities
PresentationWindowTests	aPresentationKeepsItsDeclaringScopesEnvironmentUnderBothAuthorities	C		AuthorityCoverage LayoutAuthority authorities
PresentationWindowTests	aPresentationsAccessibilityRecordAndFocusMatchUnderBothAuthorities	C		AuthorityCoverage LayoutAuthority authorities
PresentationWindowTests	anAnimatedInsetInterpolatesItsValueUnderBothAuthorities	C		AuthorityCoverage LayoutAuthority LayoutDifferential authorities
PresentationWindowTests	nestedPresentationsLandOnOneLayerUnderBothAuthorities	C		AuthorityCoverage LayoutAuthority authorities
ProposalNodeIDTests	anOrphanLegacyRegistrationBesideATypedLeafIsNotRejected	C		.legacy layoutAuthority
RootFieldLoweringTests	aRootsMinimumAndMaximumFoldIntoItsDeclaredSize	C		LayoutAuthority layoutAuthority
RootSwitchTests	noProductionFrameReachesTheLegacyEngine	C		.legacy LegacyRootLayoutCounter layoutAuthority legacyRootLayoutCounter
RootSwitchTests	aHuggingLegacyRootIsCentredInAProductionWindow	-		LayoutAuthority layoutAuthority
ScrollIndicatorTests	theIndicatorIsTheLastPrimitiveInTheScene	C		AuthorityCoverage LayoutAuthority authorities
ScrollIndicatorTests	contentThatFitsDrawsNoIndicator	C		AuthorityCoverage LayoutAuthority authorities
ScrollIndicatorTests	theThumbIsProportionalAndFlooredAtTwentyPoints	C		AuthorityCoverage LayoutAuthority authorities
ScrollIndicatorTests	theThumbReachesTheEndOfItsTrackAtMaximumOffset	C		AuthorityCoverage LayoutAuthority authorities
ScrollIndicatorTests	theIndicatorRequestsFramesWhileFadingAndStopsWhenDone	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollIndicatorTests	aScrollFollowingAnIdleThatPausedTheDisplayLinkStillShowsTheIndicator	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollIndicatorTests	theIndicatorStillFadesAndTheWindowReturnsIdleAfterWakingFromAPausedLink	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollIndicatorTests	aNeverScrolledScrollViewPaintsNoIndicatorOnTheWindowsPreTickFirstFrame	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollIndicatorTests	theIndicatorFadesOnARampAndTakesItsColourFromTheScrollIndicatorToken	C		AuthorityCoverage LayoutAuthority authorities
ScrollIndicatorTests	theHorizontalIndicatorLiesAlongTheBottomOfItsViewport	C		AuthorityCoverage LayoutAuthority authorities
ScrollIndicatorTests	theIndicatorIsClippedByTheViewportsRoundedCornerWithoutScrollingWithIt	C		AuthorityCoverage LayoutAuthority authorities
ScrollIndicatorTests	hiddenEmitsNoIndicatorRect	C		AuthorityCoverage LayoutAuthority authorities
ScrollIndicatorTests	automaticStillPaintsTheIndicatorInTheSameFixture	C		AuthorityCoverage LayoutAuthority authorities
ScrollIndicatorTests	hiddenIndicatorDoesNotKeepTheWindowDirtyOrTheLinkAwake	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollRoutingTests	aWheelEventInsideARegionScrollsIt	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollRoutingTests	aWheelEventOutsideEveryRegionScrollsNothing	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollRoutingTests	theTopmostOverlappingRegionWinsAndTheOtherDoesNotMove	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollRoutingTests	momentumDeltasScrollLikeDirectOnes	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollRoutingTests	aNestedRegionClippedOutOfViewByItsParentDoesNotReceiveWheelEvents	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollRoutingTests	aHorizontalScrollViewMovesOnDeltaXNotDeltaY	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollRoutingTests	scrollingPastTheEndDoesNotBankAnOffsetTheUserMustUnwind	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollRoutingTests	aDeferredScrollViewTakesTheWheelFromAnOverlappingSiblingBeneathIt	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollRoutingTests	withinOneLayerTheLastRegisteredRegionStillWins	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority lowersToProposal requestLeaf(
ScrollRoutingTests	scrollViewPublishesTheCurrentOffsetAndLastFramesViewportDuringRequestLayout	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollRoutingTests	rawOffsetPublishedDuringRequestLayoutCanExceedTheClampedRange	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollRoutingTests	nestedScrollViewsInnermostWinsAndPoppingRestoresTheOuterContext	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollRoutingTests	aSiblingAfterAScrollViewSeesNoScrollContext	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority lowersToProposal requestLeaf(
ScrollRoutingTests	anOpaqueDeferredScrimSwallowsAWheelEventInsteadOfScrollingTheListBeneath	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollRoutingTests	aNonOpaqueDeferredScrimLetsTheWheelReachTheListBeneath	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollRoutingTests	aNestedScrollViewInsideAScrolledOneReceivesTheWheelWhereItPaints	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollViewTests	theContentNodeOverflowsTheViewport	C		AuthorityCoverage LayoutAuthority authorities
ScrollViewTests	aScrollViewOfTextDoesNotShrinkItsContentToTheViewport	C		AuthorityCoverage LayoutAuthority authorities
ScrollViewTests	aScrollViewsCornerRadiusReachesEveryPrimitiveItClips	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ScrollViewTests	aScrollViewWithNoCornerRadiusClipsSquare	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
StateTests	stateSurvivesAcrossFramesForTheSameElement	-		layoutAuthority
StateTests	reflectionRunsOncePerTypeNotOncePerElement	-		layoutAuthority
TextFieldTests	aFieldLaysOutAndEditsUnderBothAuthorities	C		.legacy LayoutAuthority
TextHardLineBreakTests	aLabelWithHardBreaksMeasuresItsWidestLineAtMaxContent	-		textMeasure(
TextMeasureTests	theThreeSizingModesAnswerWithCoreTextsOwnNumbers	-		textMeasure(
TextMeasureTests	minContentIsTheLongestRunNotTheWidestCharacter	-		textMeasure(
TextMeasureTests	anExplicitKnownSizeWinsOverTheMeasuredOne	-		textMeasure(
TextMeasureTests	aZeroAvailableExtentMeasuresRatherThanTraps	-	EXIT	textMeasure(
TextSystemSeamTests	aPortableFrameNeverShapesThroughCoreText	C		.legacy LayoutAuthority layoutAuthority minContentCount
TombstoneTests	theColdFrameSpikeIsReapedRatherThanRetainedForever	-		customElement lowersToProposal requestNode(
TombstoneTests	aLegacySpelledExcursionRowAbortsAProductionProposalFrame	-	EXIT	customElement layoutAuthority
TombstoneTests	aBoxSpelledListRowDoesNotAbortAProductionProposalFrame	-	EXIT	layoutAuthority
TombstoneTests	aListRowsStateSurvivesABoundedExcursionButNotALongerOne	C		AuthorityCoverage LayoutAuthority authorities layoutAuthority
ZZAuthorityRollCall	everyParameterisedScenarioRanUnderBothLayoutAuthorities	-		AuthorityCoverage LayoutAuthority authorities
ShapingCacheTests	aSecondMinContentQueryTokenizesNothing	-		RunCallCounter minContentWidth runCallCounter
ShapingCacheTests	theMemoizedWidthEqualsTheMaxOverIndependentlyShapedRuns	-		minContentWidth unbreakableRuns
ShapingCacheTests	aMinContentHitReStampsSoItSurvivesASweepingLoad	-		RunCallCounter minContentWidth runCallCounter
ShapingCacheTests	anEntrySurvivesExactlyTwoUntouchedSweptFrames	-		RunCallCounter minContentWidth runCallCounter
ShapingCacheTests	aCounterOnlyCountsCallsWithinItsOwnBinding	-		RunCallCounter runCallCounter unbreakableRuns
TokenizerReuseTests	aMinContentMissReusesOneTokenizerRatherThanCreatingOnePerString	-		RunCallCounter minContentWidth runCallCounter
TokenizerReuseTests	theReusedTokenizerAnswersExactlyAsAFreshOneDoes	-		unbreakableRuns
UnbreakableRunsTests	unbreakableRunsAreLineBreakOpportunitiesNotWordBoundaries	-		unbreakableRuns
UnbreakableRunsTests	runsAreTrimmedOfTrailingWhitespaceAndBlankOnesAreDropped	-		unbreakableRuns
PortableTextDeterminismTests	record	-		maxContentWidth minContentWidth unbreakableRuns
PortableTextDeterminismTests	record	-		minContentWidth unbreakableRuns
